,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
4530,495.07526,FDT02,OUT045
4531,1295.471,FDC11,OUT017
4532,664.4829,FDD08,OUT046
4533,4179.151,NCS29,OUT046
4534,237.55281,DRI03,OUT010
4535,1200.4218,FDK48,OUT035
4536,2678.6643,FDM52,OUT049
4537,976.0289,FDP49,OUT035
4538,2341.3423,DRA24,OUT046
4539,2983.5557,NCJ43,OUT049
4540,2675.7346,FDE11,OUT045
4541,1922.73,FDP01,OUT049
4542,1113.4788,FDQ59,OUT018
4543,343.5991,FDA43,OUT019
4544,2628.217,FDL14,OUT017
4545,121.24785,FDV50,OUT010
4546,6131.191,FDT01,OUT027
4547,2125.7097,NCC42,OUT035
4548,1621.1809,FDO28,OUT046
4549,249.70023,FDD32,OUT019
4550,3134.7876,FDV45,OUT035
4551,240.86748,NCW17,OUT019
4552,2407.5293,NCJ17,OUT027
4553,2734.3857,NCF18,OUT049
4554,1683.6151,FDP01,OUT045
4555,2536.7214,FDH24,OUT045
4556,6632.492,FDI38,OUT027
4557,745.223,FDX03,OUT035
4558,3469.834,FDY28,OUT046
4559,2486.4143,FDN34,OUT018
4560,2541.616,FDJ02,OUT045
4561,360.68704,FDW40,OUT019
4562,779.9719,FDX03,OUT017
4563,3309.307,FDE17,OUT027
4564,2098.7307,FDT58,OUT046
4565,3547.2395,FDI38,OUT013
4566,4055.6355,FDW22,OUT035
4567,2806.007,FDS15,OUT027
4568,3342.3938,NCX06,OUT013
4569,4361.354,DRK47,OUT035
4570,4589.181,FDC23,OUT027
4571,179.29916,FDM56,OUT010
4572,3795.1663,FDP21,OUT046
4573,3085.8918,FDP58,OUT046
4574,1936.381,FDA27,OUT019
4575,232.32169,FDK41,OUT019
4576,4286.2095,NCH42,OUT046
4577,515.0871,FDG29,OUT045
4578,2043.7872,FDW15,OUT018
4579,741.5441,FDD28,OUT018
4580,3425.0356,FDQ37,OUT049
4581,3255.7168,FDC23,OUT035
4582,1479.1886,FDV13,OUT035
4583,3264.6958,FDK33,OUT046
4584,2139.287,FDO33,OUT013
4585,2419.3357,FDN21,OUT017
4586,5828.0835,NCW06,OUT027
4587,3744.1848,FDI38,OUT035
4588,2492.412,FDC21,OUT027
4589,2057.4827,NCS05,OUT046
4590,881.0082,NCN53,OUT049
4591,120.5528,FDV40,OUT010
4592,5663.496,FDG60,OUT017
4593,5274.4033,NCY30,OUT027
4594,2125.9104,FDM40,OUT045
4595,2647.9487,NCO30,OUT046
4596,2008.7625,FDK10,OUT046
4597,2648.6545,FDM36,OUT045
4598,1786.78,FDN10,OUT013
4599,1438.1229,FDM46,OUT018
4600,1379.9241,FDX50,OUT049
4601,4880.9146,FDP33,OUT045
4602,2925.3545,FDO12,OUT045
4603,1565.6757,FDC28,OUT013
4604,1284.4419,FDO31,OUT045
4605,2621.6306,FDX45,OUT035
4606,2382.483,FDV21,OUT049
4607,1263.6399,FDH04,OUT049
4608,3349.0134,NCG54,OUT013
4609,2526.2986,FDO13,OUT046
4610,4919.047,FDA09,OUT027
4611,1918.6027,FDC38,OUT017
4612,2282.5042,NCO42,OUT046
4613,2175.68,FDL45,OUT049
4614,643.63086,NCK31,OUT013
4615,3072.7473,FDM39,OUT017
4616,578.68286,FDC22,OUT010
4617,1735.4395,FDF46,OUT046
4618,3776.4785,FDQ37,OUT045
4619,556.87225,FDH41,OUT010
4620,700.1353,FDQ04,OUT046
4621,4252.3643,NCQ02,OUT027
4622,4957.791,FDJ57,OUT027
4623,1836.1395,NCE07,OUT049
4624,896.5177,FDE56,OUT013
4625,4449.1787,FDI20,OUT049
4626,513.93195,FDK36,OUT018
4627,5847.6685,FDP08,OUT027
4628,2790.3096,FDF44,OUT017
4629,2607.1267,NCU53,OUT017
4630,2994.2131,FDF47,OUT035
4631,-86.505356,FDS55,OUT010
4632,-79.55246,FDZ52,OUT010
4633,1334.3748,FDL04,OUT018
4634,2953.8423,NCM26,OUT035
4635,2306.4448,FDX43,OUT049
4636,4527.351,FDP52,OUT049
4637,583.0355,DRK49,OUT045
4638,2472.1196,FDE38,OUT013
4639,2925.4548,DRF13,OUT035
4640,22.562565,FDK41,OUT010
4641,3246.4827,FDJ04,OUT027
4642,1351.664,FDZ44,OUT018
4643,3225.121,FDS11,OUT013
4644,4156.9526,FDA55,OUT049
4645,2824.735,NCW53,OUT046
4646,2673.9253,FDB49,OUT027
4647,2997.4663,FDD23,OUT017
4648,2208.3953,NCV42,OUT045
4649,1667.1702,NCZ29,OUT018
4650,750.4086,FDQ26,OUT013
4651,745.44604,FDV08,OUT017
4652,1374.446,FDC53,OUT049
4653,433.38232,FDV58,OUT010
4654,261.7557,NCP02,OUT019
4655,774.64716,DRI37,OUT045
4656,4079.264,FDQ12,OUT049
4657,1221.6848,FDE33,OUT046
4658,1190.8091,FDX27,OUT045
4659,732.9351,FDM22,OUT017
4660,372.41095,NCH30,OUT019
4661,4308.042,FDC04,OUT017
4662,1218.0333,FDO38,OUT046
4663,3243.7783,FDV52,OUT027
4664,1935.6089,FDB32,OUT013
4665,506.50833,FDV43,OUT018
4666,2574.315,FDI24,OUT018
4667,1403.3928,FDR40,OUT017
4668,3331.4321,FDW02,OUT049
4669,1255.285,FDE44,OUT049
4670,1498.349,FDL38,OUT046
4671,89.39641,NCT54,OUT010
4672,549.97955,DRJ39,OUT010
4673,4226.622,FDW55,OUT049
4674,294.94006,DRF13,OUT019
4675,2402.318,NCW17,OUT049
4676,902.4202,FDP13,OUT035
4677,2520.834,FDS08,OUT018
4678,1169.3329,NCP17,OUT035
4679,4771.001,NCO53,OUT035
4680,2614.0618,FDH19,OUT045
4681,2032.034,FDJ04,OUT017
4682,759.7764,FDG10,OUT049
4683,190.7575,FDA40,OUT010
4684,2305.1672,FDI53,OUT045
4685,158.94823,FDU09,OUT010
4686,1530.6277,FDK60,OUT045
4687,562.1281,FDR43,OUT017
4688,3485.7773,FDW22,OUT017
4689,753.74835,DRP47,OUT010
4690,274.4885,DRG48,OUT010
4691,2838.9844,FDA14,OUT035
4692,1235.0013,FDU49,OUT013
4693,3403.736,FDK28,OUT045
4694,3301.6653,FDT19,OUT046
4695,2095.469,NCQ42,OUT045
4696,3104.9033,FDD03,OUT045
4697,1726.1827,NCM53,OUT013
4698,2394.9717,NCX53,OUT045
4699,2426.14,FDV14,OUT027
4700,2848.7017,NCZ54,OUT017
4701,638.3633,FDB39,OUT013
4702,2540.948,DRC24,OUT046
4703,1041.0555,FDY36,OUT013
4704,3132.8228,FDN01,OUT035
4705,831.5262,DRH25,OUT046
4706,674.51605,FDV08,OUT046
4707,4725.739,NCP53,OUT049
4708,651.1218,FDU52,OUT010
4709,2507.5784,NCI42,OUT045
4710,2168.4001,FDZ14,OUT035
4711,3285.147,FDF11,OUT046
4712,1096.2617,FDQ13,OUT018
4713,68.8605,FDO32,OUT010
4714,1982.2542,DRJ37,OUT018
4715,2963.3347,FDY43,OUT046
4716,2495.5474,NCT41,OUT017
4717,2440.016,NCV17,OUT045
4718,1388.6133,FDM04,OUT027
4719,652.22595,DRB48,OUT018
4720,2527.755,FDM24,OUT013
4721,3658.6772,FDT37,OUT049
4722,267.58832,NCO05,OUT010
4723,3716.8333,FDL13,OUT046
4724,2668.6724,FDL15,OUT017
4725,3218.3247,FDB11,OUT018
4726,394.15543,FDL14,OUT019
4727,255.34895,FDY10,OUT019
4728,1873.9355,FDJ40,OUT049
4729,3062.082,NCW18,OUT046
4730,2015.0619,NCY06,OUT013
4731,1256.0626,DRE13,OUT018
4732,3438.5164,FDA26,OUT045
4733,276.40573,NCE19,OUT010
4734,1293.8894,FDE33,OUT035
4735,1353.1394,DRL59,OUT027
4736,703.12134,FDY07,OUT046
4737,1458.3629,FDF57,OUT018
4738,1747.8054,FDM58,OUT035
4739,2562.1045,FDP26,OUT027
4740,3111.012,FDY32,OUT046
4741,117.89523,FDD51,OUT010
4742,1768.3009,FDU22,OUT018
4743,3676.5366,FDZ49,OUT018
4744,3372.5593,NCI42,OUT017
4745,1325.9885,FDT04,OUT027
4746,3166.131,NCU41,OUT045
4747,2146.8108,FDS56,OUT045
4748,2649.3103,NCN42,OUT017
4749,3760.099,FDK34,OUT046
4750,3988.692,FDB03,OUT017
4751,749.81915,DRJ25,OUT035
4752,3268.5342,FDT25,OUT027
4753,2616.5967,FDN20,OUT013
4754,3471.6094,FDP09,OUT013
4755,-107.69723,FDM20,OUT019
4756,1839.0433,NCG55,OUT046
4757,1761.0558,NCP14,OUT045
4758,2731.7007,NCH06,OUT046
4759,2154.5386,FDV52,OUT013
4760,696.53064,NCL07,OUT035
4761,6360.156,DRJ11,OUT027
4762,995.4624,DRO59,OUT013
4763,376.51855,FDW15,OUT010
4764,2068.6448,NCQ30,OUT035
4765,269.5172,NCN54,OUT019
4766,3209.8071,FDY01,OUT027
4767,3736.9607,FDX39,OUT035
4768,2359.382,FDH53,OUT027
4769,893.3567,FDA57,OUT035
4770,254.16454,NCC07,OUT010
4771,2841.6123,FDU28,OUT013
4772,45.59094,FDK36,OUT010
4773,510.44708,FDR36,OUT018
4774,2561.5737,NCQ17,OUT035
4775,278.30756,FDS28,OUT019
4776,2901.016,FDE08,OUT045
4777,2024.3447,FDU22,OUT046
4778,1599.3173,FDG41,OUT045
4779,61.937084,FDO31,OUT010
4780,311.50775,FDM21,OUT019
4781,3235.2131,FDU40,OUT017
4782,2019.6787,FDV36,OUT018
4783,1798.6423,FDT10,OUT027
4784,627.8341,FDX38,OUT045
4785,4131.9663,NCU30,OUT027
4786,3359.715,NCV06,OUT049
4787,3526.696,FDT16,OUT035
4788,2438.7615,NCP41,OUT027
4789,3176.789,FDZ56,OUT017
4790,3091.243,FDC22,OUT035
4791,604.20636,FDU10,OUT035
4792,2013.4628,FDS46,OUT045
4793,2626.2737,FDO08,OUT049
4794,1521.2726,NCV42,OUT018
4795,4664.957,FDP33,OUT035
4796,3540.2195,FDJ12,OUT046
4797,1228.7468,FDH04,OUT045
4798,3413.957,NCU54,OUT013
4799,287.03842,FDO36,OUT010
4800,5582.93,FDT37,OUT027
4801,564.4917,FDD14,OUT010
4802,3632.128,FDA16,OUT013
4803,238.83652,NCS42,OUT019
4804,276.76025,FDP10,OUT019
4805,2589.1897,FDQ28,OUT049
4806,295.67593,FDK57,OUT010
4807,2003.2299,FDK02,OUT013
4808,2037.8601,FDW47,OUT018
4809,1730.6477,NCC42,OUT018
4810,4114.9375,FDQ37,OUT018
4811,1500.273,FDL40,OUT046
4812,158.51169,DRE13,OUT010
4813,2941.1619,FDQ34,OUT027
4814,1897.3263,NCB54,OUT046
4815,2522.7822,FDS48,OUT049
4816,1130.3313,FDO15,OUT045
4817,948.6612,NCT30,OUT013
4818,2373.8247,FDU49,OUT027
4819,2195.1956,FDE21,OUT046
4820,238.5751,FDS49,OUT019
4821,2243.69,FDT38,OUT027
4822,1699.031,FDZ01,OUT045
4823,1284.3562,FDC41,OUT035
4824,481.44345,DRG13,OUT010
4825,3869.2163,NCZ42,OUT018
4826,1204.3134,NCM07,OUT045
4827,2179.1753,NCV17,OUT018
4828,1355.3475,DRK39,OUT035
4829,1491.707,FDS37,OUT018
4830,252.46413,FDV12,OUT019
4831,3645.9048,NCG19,OUT018
4832,863.71906,FDS51,OUT013
4833,616.69965,NCO14,OUT046
4834,1929.0365,FDC38,OUT046
4835,2192.9636,FDN15,OUT046
4836,4494.5576,NCH42,OUT013
4837,520.0955,FDQ22,OUT046
4838,3345.1855,FDC05,OUT013
4839,2989.7517,FDZ31,OUT013
4840,3492.54,DRJ23,OUT049
4841,2625.502,FDC52,OUT035
4842,257.382,DRD12,OUT010
4843,3185.7063,FDV55,OUT017
4844,1249.4661,FDD32,OUT046
4845,3422.5752,FDR01,OUT049
4846,314.56308,FDY08,OUT019
4847,3372.3506,FDQ45,OUT045
4848,4007.8992,DRN11,OUT027
4849,1742.5962,NCS05,OUT018
4850,2548.74,FDY32,OUT035
4851,3055.0996,NCD31,OUT045
4852,2135.4937,NCE06,OUT049
4853,1763.2418,NCP14,OUT046
4854,211.11162,NCF18,OUT019
4855,2069.3572,FDF14,OUT018
4856,2546.9985,FDB22,OUT017
4857,2759.1018,NCH54,OUT049
4858,542.5976,FDU27,OUT035
4859,4113.102,FDS58,OUT027
4860,2595.9812,NCU29,OUT035
4861,3430.4395,FDJ57,OUT013
4862,1360.2677,FDL56,OUT049
4863,3456.1526,FDH60,OUT035
4864,791.82385,FDN24,OUT018
4865,2235.9045,FDD02,OUT017
4866,4989.0234,FDP15,OUT017
4867,5127.3506,FDB28,OUT027
4868,2302.252,DRC49,OUT045
4869,1533.3134,NCG30,OUT018
4870,1234.4117,FDJ14,OUT049
4871,666.9577,FDL52,OUT045
4872,6322.706,NCG19,OUT027
4873,2102.309,NCN41,OUT035
4874,4180.3193,FDW22,OUT013
4875,1663.2709,FDI02,OUT013
4876,2047.5852,FDV51,OUT045
4877,1258.4623,FDV48,OUT046
4878,225.86111,NCL17,OUT019
4879,1476.1573,FDP46,OUT045
4880,531.1959,FDU10,OUT045
4881,-208.66515,FDT37,OUT010
4882,817.0418,FDI27,OUT035
4883,3334.0332,FDN51,OUT046
4884,1319.3394,FDW07,OUT035
4885,3269.6692,FDN45,OUT049
4886,4558.485,DRN37,OUT027
4887,2459.496,DRF48,OUT049
4888,156.79486,FDP38,OUT019
4889,5301.711,NCX18,OUT027
4890,1359.999,FDK45,OUT018
4891,1385.4886,FDZ37,OUT049
4892,3323.1636,FDS50,OUT018
4893,2736.9773,NCR54,OUT018
4894,1601.9679,NCS17,OUT035
4895,2380.5137,FDV31,OUT046
4896,1484.4675,DRE27,OUT017
4897,2936.4578,FDN60,OUT013
4898,3595.8208,FDK26,OUT013
4899,1232.7334,FDX37,OUT018
4900,2257.7876,FDW31,OUT046
4901,2944.1096,FDX26,OUT018
4902,320.4456,DRL49,OUT019
4903,1421.959,FDU49,OUT017
4904,4073.9084,FDY58,OUT046
4905,4238.1924,FDN03,OUT045
4906,284.06702,NCV06,OUT010
4907,1449.7172,FDH53,OUT045
4908,887.5795,FDG31,OUT018
4909,3085.0022,NCC06,OUT045
4910,4251.5728,FDS13,OUT049
4911,3916.3806,FDP16,OUT035
4912,2371.458,FDA35,OUT013
4913,2796.4326,DRP47,OUT018
4914,923.17725,FDY28,OUT010
4915,1336.2632,FDY20,OUT035
4916,1904.4967,NCH30,OUT017
4917,218.36243,NCR29,OUT019
4918,2589.4058,NCP05,OUT013
4919,262.93063,NCF30,OUT019
4920,2842.4236,FDA08,OUT035
4921,7553.4106,FDN51,OUT027
4922,1646.9633,FDH12,OUT046
4923,3830.3894,FDY39,OUT017
4924,3304.083,NCO53,OUT045
4925,2762.834,FDB40,OUT046
4926,1290.0135,FDH02,OUT049
4927,1622.7216,FDY11,OUT027
4928,337.58633,FDQ09,OUT019
4929,4830.481,FDP16,OUT013
4930,385.8125,NCF55,OUT018
4931,4660.714,FDY09,OUT027
4932,3773.992,FDY39,OUT045
4933,2309.3154,NCU53,OUT049
4934,2559.9512,NCT41,OUT049
4935,572.23517,FDJ45,OUT046
4936,2838.1836,FDR28,OUT013
4937,1958.3029,FDN08,OUT013
4938,1773.1163,FDJ07,OUT049
4939,4377.6978,FDZ09,OUT027
4940,2704.4998,FDQ14,OUT017
4941,1480.3308,FDY12,OUT027
4942,1893.904,FDK57,OUT046
4943,2283.8306,FDD20,OUT049
4944,1737.2117,FDS36,OUT018
4945,1800.4568,FDI40,OUT049
4946,1746.151,FDJ40,OUT045
4947,2510.6245,FDE08,OUT013
4948,1355.5114,DRK01,OUT013
4949,713.38605,FDC58,OUT049
4950,2959.217,FDE50,OUT046
4951,2582.3142,FDX48,OUT035
4952,2475.0579,DRM35,OUT018
4953,1729.7278,FDG41,OUT013
4954,1979.9354,FDB52,OUT046
4955,2657.953,FDV19,OUT045
4956,2191.599,DRG48,OUT017
4957,2302.447,FDI26,OUT013
4958,341.63705,FDU11,OUT019
4959,296.16092,FDF59,OUT019
4960,1679.3558,FDR07,OUT049
4961,1990.9069,NCE06,OUT017
4962,2111.8135,FDE10,OUT046
4963,1624.362,NCO55,OUT046
4964,613.05634,FDZ13,OUT013
4965,1601.7406,FDT50,OUT017
4966,160.27063,FDH12,OUT010
4967,2186.5178,FDD21,OUT045
4968,5600.885,NCM05,OUT013
4969,767.09827,FDK04,OUT013
4970,1646.7836,FDN33,OUT017
4971,251.39944,NCM18,OUT010
4972,1598.4691,DRC25,OUT049
4973,1988.0953,FDT47,OUT017
4974,2734.642,FDD45,OUT027
4975,1406.69,NCD07,OUT018
4976,198.99818,NCY54,OUT010
4977,958.98016,FDL12,OUT049
4978,1723.3873,FDL02,OUT017
4979,2026.5022,FDC60,OUT035
4980,3125.0642,FDR37,OUT017
4981,4300.902,FDY16,OUT017
4982,1654.3539,FDU26,OUT045
4983,840.4495,FDN24,OUT013
4984,2375.0652,FDH44,OUT013
4985,135.98718,FDE23,OUT010
4986,2893.4514,FDW60,OUT017
4987,2400.2095,FDQ55,OUT049
4988,1870.2296,FDV32,OUT027
4989,317.6716,FDV03,OUT010
4990,611.66235,FDY14,OUT010
4991,4434.671,NCL55,OUT027
4992,750.2489,DRF25,OUT017
4993,691.5456,FDX03,OUT046
4994,3578.3562,FDF40,OUT045
4995,73.82737,FDX24,OUT010
4996,1672.0624,FDA25,OUT049
4997,2505.9197,FDH21,OUT018
4998,613.67456,FDB47,OUT010
4999,255.97456,FDT34,OUT019
5000,156.4502,FDS39,OUT010
5001,1194.0144,NCU05,OUT046
5002,1484.1095,FDE02,OUT049
5003,1509.7935,FDL25,OUT035
5004,1448.4059,FDC50,OUT049
5005,1476.4062,FDZ32,OUT049
5006,1177.6105,FDV14,OUT045
5007,1466.3517,FDR07,OUT045
5008,880.46454,FDB26,OUT049
5009,2690.032,NCR50,OUT045
5010,1472.6259,FDP01,OUT018
5011,1952.5516,FDH57,OUT045
5012,1142.2069,FDM60,OUT027
5013,3118.4795,FDA45,OUT017
5014,4779.8267,FDU55,OUT017
5015,1502.5146,FDH40,OUT035
5016,-54.367023,FDG40,OUT019
5017,4076.4702,FDT12,OUT049
5018,775.61383,DRL59,OUT045
5019,1275.9156,FDT47,OUT018
5020,991.0909,FDI60,OUT017
5021,1103.7579,DRF51,OUT027
5022,733.3575,NCK31,OUT049
5023,2385.9275,FDB08,OUT045
5024,1752.0483,FDM44,OUT035
5025,2090.0898,FDD46,OUT018
5026,324.104,FDR27,OUT019
5027,262.1595,FDV56,OUT010
5028,1385.3448,FDM02,OUT049
5029,1482.9777,FDU45,OUT018
5030,2056.2727,FDZ10,OUT017
5031,174.31226,NCK31,OUT010
5032,2169.483,FDR27,OUT035
5033,1445.5183,FDF33,OUT013
5034,1365.2178,FDJ36,OUT046
5035,4632.7817,FDP33,OUT049
5036,5202.3916,FDG17,OUT046
5037,4949.8804,FDG47,OUT027
5038,1919.1042,NCW29,OUT046
5039,1121.4053,DRH59,OUT017
5040,3350.6445,FDR32,OUT017
5041,3856.5435,FDP48,OUT035
5042,4540.0093,FDG17,OUT035
5043,585.249,DRJ59,OUT017
5044,2539.0598,FDY48,OUT027
5045,2822.7063,FDB02,OUT046
5046,365.7649,FDN10,OUT019
5047,752.8247,NCD55,OUT035
5048,2045.5087,FDX34,OUT013
5049,4176.695,FDZ38,OUT045
5050,4735.243,DRF37,OUT049
5051,130.7512,DRL47,OUT019
5052,1117.0466,FDL27,OUT035
5053,3992.98,NCP53,OUT035
5054,239.53636,FDT03,OUT019
5055,3342.2188,FDJ28,OUT035
5056,3058.2302,FDF40,OUT018
5057,3466.7144,FDA32,OUT035
5058,947.3299,NCP02,OUT017
5059,2767.1384,FDZ31,OUT045
5060,4146.8174,NCQ29,OUT013
5061,205.58511,FDP57,OUT010
5062,3297.247,FDL32,OUT027
5063,3168.5234,DRB01,OUT035
5064,1647.4197,FDJ40,OUT046
5065,2261.5005,FDO24,OUT018
5066,3292.5156,FDO11,OUT018
5067,2157.2744,FDA56,OUT035
5068,1502.0327,FDF02,OUT045
5069,2123.939,FDA10,OUT013
5070,2523.6,NCI55,OUT017
5071,67.32679,FDZ40,OUT010
5072,775.0442,FDV08,OUT049
5073,1318.0765,FDN48,OUT013
5074,2424.6077,FDU57,OUT017
5075,1401.6705,DRF49,OUT013
5076,3585.8254,FDS02,OUT035
5077,2941.535,FDS43,OUT046
5078,4695.8945,FDT16,OUT013
5079,5524.4434,FDX19,OUT027
5080,1545.9191,FDK15,OUT046
5081,2311.6367,DRA12,OUT049
5082,912.951,FDY35,OUT017
5083,3152.7678,NCU42,OUT013
5084,3500.9878,FDD26,OUT013
5085,2281.4585,FDR11,OUT018
5086,3914.976,NCP53,OUT045
5087,2630.5447,FDP34,OUT045
5088,276.15204,NCV41,OUT019
5089,2628.1746,FDN20,OUT018
5090,3820.281,FDZ16,OUT018
5091,2045.2217,FDZ28,OUT049
5092,4053.1433,NCL55,OUT013
5093,1411.185,NCJ17,OUT046
5094,4411.5566,FDT37,OUT046
5095,2798.6042,FDV51,OUT049
5096,2036.55,FDZ28,OUT035
5097,1115.1133,FDN27,OUT013
5098,420.95776,FDS14,OUT019
5099,2003.3794,FDZ58,OUT045
5100,2835.5925,FDD46,OUT046
5101,841.2821,FDJ03,OUT035
5102,242.04779,FDU03,OUT010
5103,3369.765,FDA33,OUT027
5104,2669.2131,NCW53,OUT035
5105,548.4741,NCC55,OUT017
5106,597.09656,FDP52,OUT019
5107,2113.7437,FDE39,OUT049
5108,3658.209,FDB44,OUT035
5109,652.2288,FDG59,OUT013
5110,1162.9335,FDI05,OUT013
5111,1962.1764,FDF59,OUT045
5112,27.434172,FDM39,OUT019
5113,1795.2908,FDB14,OUT013
5114,297.083,NCS05,OUT019
5115,974.0253,DRJ35,OUT045
5116,213.20245,FDO31,OUT019
5117,2768.6665,FDA31,OUT046
5118,727.8664,FDX40,OUT049
5119,4447.72,FDW56,OUT045
5120,400.0654,FDH09,OUT018
5121,1036.4054,FDA52,OUT019
5122,165.23137,FDF20,OUT019
5123,1423.8143,FDE40,OUT046
5124,1845.6934,NCU17,OUT046
5125,1786.3225,NCP14,OUT035
5126,1765.3143,FDN25,OUT027
5127,1070.4215,FDU39,OUT049
5128,4160.776,NCM05,OUT017
5129,2817.9795,FDU07,OUT017
5130,2108.7068,FDF28,OUT049
5131,2230.166,FDR57,OUT049
5132,2195.6362,FDJ33,OUT013
5133,946.91626,DRH23,OUT035
5134,4303.887,FDQ52,OUT046
5135,3458.599,DRK13,OUT035
5136,4785.415,FDP09,OUT046
5137,2542.4368,FDR08,OUT027
5138,1809.9927,FDV50,OUT045
5139,3324.156,FDT13,OUT049
5140,2777.366,FDJ27,OUT027
5141,2410.8699,FDH21,OUT046
5142,2246.7214,FDW14,OUT027
5143,710.0842,FDL52,OUT049
5144,2856.8533,FDW28,OUT017
5145,1499.9327,FDL40,OUT049
5146,2168.0432,FDE24,OUT046
5147,3856.544,FDX35,OUT049
5148,1371.1342,FDP46,OUT017
5149,3954.1482,FDX56,OUT045
5150,2822.2744,FDQ45,OUT049
5151,4064.3516,FDK50,OUT027
5152,4880.506,FDY26,OUT045
5153,1707.4434,FDQ09,OUT017
5154,2890.7227,FDN39,OUT049
5155,903.84125,FDP13,OUT017
5156,2604.0688,FDR51,OUT013
5157,329.4329,FDZ49,OUT010
5158,1678.1602,FDL28,OUT018
5159,2054.8518,FDZ10,OUT035
5160,2299.5322,FDK38,OUT013
5161,3242.0132,DRL49,OUT027
5162,2555.6184,FDR15,OUT013
5163,4884.553,FDQ24,OUT035
5164,2902.523,FDD56,OUT013
5165,414.2466,NCR42,OUT046
5166,1078.2114,FDH52,OUT045
5167,337.8308,FDH57,OUT019
5168,253.47696,FDR15,OUT010
5169,1914.34,FDJ34,OUT035
5170,1441.7148,FDW37,OUT035
5171,1391.6438,FDQ23,OUT018
5172,2708.9724,FDP34,OUT013
5173,4596.346,FDE04,OUT027
5174,1210.2896,FDC48,OUT045
5175,403.2653,FDA47,OUT019
5176,2856.3054,FDI35,OUT018
5177,2025.5638,NCV05,OUT013
5178,2800.054,FDR28,OUT045
5179,1651.4653,FDH31,OUT017
5180,327.9239,FDP59,OUT019
5181,1063.5461,FDS19,OUT018
5182,518.79706,FDM60,OUT045
5183,2473.7183,FDJ44,OUT018
5184,1325.5013,DRH51,OUT017
5185,1485.9974,DRC25,OUT017
5186,1509.4614,DRE25,OUT013
5187,2281.0703,NCX05,OUT049
5188,2701.895,FDR11,OUT017
5189,4250.615,DRP47,OUT045
5190,12.70999,DRC49,OUT019
5191,1093.2617,FDQ47,OUT027
5192,2286.1785,FDL20,OUT013
5193,2437.5652,FDM34,OUT035
5194,4660.161,NCN55,OUT013
5195,1839.71,FDD41,OUT035
5196,1425.4407,FDE52,OUT049
5197,253.94151,NCT18,OUT019
5198,605.85925,FDJ32,OUT018
5199,4278.3325,FDE16,OUT046
5200,2597.5723,FDZ09,OUT045
5201,1899.1483,DRZ11,OUT046
5202,1270.4933,FDK41,OUT049
5203,922.4791,FDE56,OUT049
5204,2950.3826,FDH34,OUT013
5205,1623.6143,DRI49,OUT013
5206,3841.1265,DRI59,OUT046
5207,2889.9976,DRC36,OUT049
5208,265.24878,FDS15,OUT019
5209,2752.3472,FDI07,OUT018
5210,1586.9696,FDZ15,OUT018
5211,5006.6587,NCX41,OUT027
5212,387.6672,NCO29,OUT019
5213,2701.355,FDF57,OUT013
5214,1465.478,FDI33,OUT035
5215,2514.0144,DRJ47,OUT049
5216,1307.8466,FDB34,OUT046
5217,3792.5256,FDY22,OUT027
5218,2720.07,DRL11,OUT017
5219,3160.475,FDY46,OUT035
5220,5186.786,FDG17,OUT013
5221,1191.0999,FDE52,OUT018
5222,6664.9434,DRP47,OUT027
5223,-222.26181,FDO01,OUT010
5224,2396.0034,FDL09,OUT046
5225,2358.7444,FDR57,OUT013
5226,868.141,DRD37,OUT035
5227,1174.7612,FDQ36,OUT027
5228,3178.168,FDL33,OUT049
5229,704.541,FDL48,OUT045
5230,4342.3667,FDL28,OUT049
5231,682.8105,NCN29,OUT046
5232,2573.757,FDO13,OUT035
5233,2853.0447,FDB38,OUT045
5234,2979.338,FDI36,OUT035
5235,1471.6555,FDI58,OUT035
5236,1850.3372,FDH22,OUT018
5237,2097.9126,FDQ27,OUT013
5238,2653.2344,FDT33,OUT046
5239,1555.6427,FDC56,OUT045
5240,2467.1223,FDF14,OUT046
5241,4206.849,FDQ39,OUT017
5242,2736.7278,NCM43,OUT017
5243,2169.8025,FDS46,OUT035
5244,3737.9255,FDI22,OUT049
5245,2727.3875,NCE43,OUT045
5246,799.32837,FDZ36,OUT010
5247,285.14178,FDR13,OUT019
5248,1234.2107,FDP46,OUT018
5249,314.78998,FDW56,OUT019
5250,3056.3982,FDB40,OUT017
5251,2542.8818,FDM28,OUT018
5252,5470.0957,FDV49,OUT013
5253,2247.225,NCS53,OUT018
5254,4848.143,FDO03,OUT049
5255,3496.8765,FDT15,OUT035
5256,3660.9036,FDD33,OUT049
5257,5434.796,FDX13,OUT017
5258,3641.3848,FDH60,OUT013
5259,1296.5376,DRH51,OUT046
5260,673.8942,NCL07,OUT049
5261,3286.8013,FDW51,OUT045
5262,413.78033,FDF21,OUT019
5263,304.96817,FDH26,OUT019
5264,845.5537,FDJ03,OUT049
5265,1725.9689,FDU35,OUT017
5266,3223.3606,DRL01,OUT018
5267,625.4581,FDE59,OUT045
5268,989.66986,FDI60,OUT035
5269,1167.5975,DRH39,OUT035
5270,823.15436,FDK36,OUT049
5271,1259.94,FDN52,OUT045
5272,4045.208,FDU12,OUT017
5273,6383.442,NCT05,OUT027
5274,3016.9868,FDS37,OUT027
5275,842.9714,FDK24,OUT017
5276,3931.5,DRF36,OUT013
5277,198.16832,FDN46,OUT010
